! This input file for Nynke Hofstra is generated on Fri Jun  4 11:12:01 2021  .
! Data is taken from: /data/beusena/GNM_database/SSP1_oct2020/preproc/mandist_filesisocode;year;1_cattle;2_dairy;3_buffaloes;4_pigs;5_poultry;6_sheep&goats;7_horses;8_asses;9_mules;10_camels;1_Fr_intens;2_Fr_intens;3_Fr_intens;4_Fr_intens;5_Fr_intens;6_Fr_intens;7_Fr_intens;8_Fr_intens;9_Fr_intens;10_Fr_intens;1_Fr_grazing_intens;2_Fr_grazing_intens;3_Fr_grazing_intens;4_Fr_grazing_intens;5_Fr_grazing_intens;6_Fr_grazing_intens;7_Fr_grazing_intens;8_Fr_grazing_intens;9_Fr_grazing_intens;10_Fr_grazing_intens;1_Fr_grazing_pastoral;2_Fr_grazing_pastoral;3_Fr_grazing_pastoral;4_Fr_grazing_pastoral;5_Fr_grazing_pastoral;6_Fr_grazing_pastoral;7_Fr_grazing_pastoral;8_Fr_grazing_pastoral;9_Fr_grazing_pastoral;10_Fr_grazing_pastoral;1_Fr_other_intens;2_Fr_other_intens;3_Fr_other_intens;4_Fr_other_intens;5_Fr_other_intens;6_Fr_other_intens;7_Fr_other_intens;8_Fr_other_intens;9_Fr_other_intens;10_Fr_other_intens;1_Fr_other_pastoral;2_Fr_other_pastoral;3_Fr_other_pastoral;4_Fr_other_pastoral;5_Fr_other_pastoral;6_Fr_other_pastoral;7_Fr_other_pastoral;8_Fr_other_pastoral;9_Fr_other_pastoral;10_Fr_other_pastoral
48;2010;3792.1401625794933;7007.941768891546;0.0;0.0;349741.1794812699;59901.99824859712;0.0;0.0;0.0;1000.0;0.355230011335;0.969799958121;0.96;1.0;1.0;0.939020258589;0.92;0.92;0.92;0.92;0.35;0.15;0.15;0.0;0.0;0.5;0.5;0.5;0.5;0.5;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18;0.18;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2010;27540755.093146507;7076990.962186562;1349000.0;0.0;203070267.1170619;49076420.535963215;0.0;0.0;0.0;0.0;0.416819602577;0.939362695987;0.93;1.0;1.0;0.664864939405;0.6;0.6;0.6;0.6;0.2;0.1;0.1;0.0;0.0;0.45;0.45;0.45;0.45;0.45;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0
51;2010;302214.28085907595;278936.7223362568;455.0;128807.6415600767;5055196.154818928;510148.586374161;10777.0;4824.0;66.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.5;0.5;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;2010;7096.2510661027745;3815.320659978318;0.0;19780.6318318309;2273827.8900407935;17119.390715811733;1250.0;2300.0;2000.0;0.0;0.381911501768;0.771326850764;0.75;1.0;1.0;0.447399475457;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56;2010;2086859.7223451657;522848.7645578385;0.0;6025116.139156495;46351986.223587364;142413.3285421701;37000.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60;2010;252.05263349545373;404.3410482042239;0.0;736.0235100216149;31105.716690024536;348.35969479849456;1000.0;6.0;1.0;0.0;0.381911501768;0.771326850764;0.75;1.0;1.0;0.447399475457;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2010;292509.6584274776;264053.7769434571;928.0;8051.658501717471;261796.75531138116;51485.97872575036;17996.0;18000.0;5265.0;0.0;0.416819602577;0.939362695987;0.93;1.0;1.0;0.664864939405;0.6;0.6;0.6;0.6;0.2;0.1;0.1;0.0;0.0;0.45;0.45;0.45;0.45;0.45;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0
68;2010;8205594.87382084;174081.65084690196;0.0;2276259.4966191347;186051663.61059186;10807459.464839187;478000.0;635000.0;82000.0;0.0;0.531683787578;0.714507917997;0.68;1.0;1.0;0.463257903883;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;2010;184692.18727046854;287641.6083946206;0.0;498334.78193789057;22513938.101505186;1099333.210245899;19261.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;2010;2616217.664125655;404356.7205227946;0.0;2540.802041507966;1828307.9648046636;2375206.9922382366;41169.0;338513.0;3000.0;0.0;0.0647487127977;0.0585163796202;0.11;1.0;1.0;0.0;0.01;0.01;0.01;0.01;0.6;0.45;0.45;0.0;0.0;0.8;0.8;0.8;0.8;0.8;0.93;0.93;0.93;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76;2010;182980667.1142578;22425495.14770508;1184511.0;27972223.28186035;1284781494.140625;25721332.55004883;5514253.0;1001587.0;1277419.0;0.0;0.55493648546;0.70887621755;0.68;1.0;1.0;0.494741196136;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84;2010;86056.58567458241;4043.410482042239;0.0;16008.511342970123;987917.5620751793;13217.762134068593;5600.0;0.0;4650.0;0.0;0.381911501768;0.771326850764;0.75;1.0;1.0;0.447399475457;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90;2010;12566.19625951847;2162.605878029193;0.0;45769.30245143168;313018.6552738788;0.0;150.0;0.0;0.0;0.0;0.294087743426;0.232391034792;0.12;1.0;1.0;0.224117207747;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
92;2010;2326.639693804188;0.0;0.0;1380.0440812905279;0.0;16024.54596073075;100.0;300.0;100.0;0.0;0.381911501768;0.771326850764;0.75;1.0;1.0;0.447399475457;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96;2010;995.0781792502931;144.67547160213064;4124.0;1437.114459405966;14103079.933247129;10670.589104192897;0.0;0.0;0.0;0.0;0.779655008135;0.98396753882;0.98;1.0;1.0;0.772740845318;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
100;2010;242417.60649628192;307728.7995153411;8311.0;615963.1306430533;18433917.51892055;1743702.8635896067;69374.0;40189.0;3069.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;2010;15109965.687244365;2961860.0485475566;2977150.0;11276807.22464511;160523436.97715494;4109777.4940888807;115000.0;0.0;1052.0;0.0;0.779655008135;0.98396753882;0.98;1.0;1.0;0.772740845318;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
108;2010;443914.6010384126;99907.60346117087;0.0;240771.2948647413;1405180.9136310644;2396431.3637877204;0.0;0.0;0.0;0.0;0.204123907304;0.447510403199;0.37;1.0;1.0;0.609199502295;0.54;0.54;0.54;0.54;0.75;0.65;0.65;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112;2010;2678923.531669213;1494124.9444742736;0.0;4210261.451569622;38427217.849832706;121563.23538129669;125600.0;9000.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.5;0.5;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116;2010;4590537.204687876;159484.77184486843;702074.0;2463969.866108397;23254701.796077285;0.0;28000.0;0.0;0.0;0.0;0.779655008135;0.98396753882;0.98;1.0;1.0;0.772740845318;0.74;0.74;0.74;0.74;0.55;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.6;0.6;0.6;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.6;0.2;0.05;0.0;0.0;0.0;0.0;0.0
120;2010;4308089.9880949;468713.6303385362;0.0;1640426.2999225645;33340897.86178673;9178675.760501826;17300.0;40000.0;0.0;0.0;0.488085199728;0.483605944518;0.37;1.0;1.0;0.612830899508;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124;2010;11767288.20800781;965705.8715820312;0.0;11414352.416992188;159012603.7597656;879082.3817253113;400000.0;0.0;4000.0;0.0;0.862714541074;0.905599951018;0.9;1.0;1.0;0.419634126869;0.39;0.39;0.39;0.39;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.1;0.0;0.25;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.25;0.05;0.0;0.0;0.0;0.0;0.0
132;2010;15067.990225074174;12315.072642281862;0.0;182049.16984256924;457881.6639685378;171641.50000539262;525.0;15000.0;1850.0;0.0;0.488085199728;0.483605944518;0.37;1.0;1.0;0.612830899508;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140;2010;3433658.0689494163;423354.24675738753;0.0;829369.0176817803;4732184.769849597;5269695.175604161;0.0;0.0;0.0;0.0;0.488085199728;0.483605944518;0.37;1.0;1.0;0.612830899508;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144;2010;1334619.4268538947;434971.7647477849;422650.0;34227.00349342535;10525129.72428077;351682.0721890825;1500.0;0.0;0.0;0.0;0.416819602577;0.939362695987;0.93;1.0;1.0;0.664864939405;0.6;0.6;0.6;0.6;0.2;0.1;0.1;0.0;0.0;0.45;0.45;0.45;0.45;0.45;0.5;0.5;0.5;1.0;1.0;0.5;0.5;0.5;0.5;0.5;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0;0.7;0.7;0.7;0.2;0.05;0.0;0.0;0.0;0.0;0.0
148;2010;6378682.740599998;1069355.0278228433;0.0;23194.864891928355;4112044.0696203634;10610648.675000032;420000.0;460000.0;0.0;1400000.0;0.488085199728;0.483605944518;0.37;1.0;1.0;0.612830899508;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;2010;2882736.3628338086;998264.8339525734;0.0;2332749.2843551952;73502161.17278907;4274604.998860027;307560.0;15500.0;7000.0;0.0;0.531683787578;0.714507917997;0.68;1.0;1.0;0.463257903883;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170;2010;22354331.198898457;5409316.834225767;0.0;4449569.86350406;149890182.69854635;2879021.269875744;2126109.0;171798.0;310310.0;0.0;0.531683787578;0.714507917997;0.68;1.0;1.0;0.463257903883;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174;2010;34796.28501164555;11890.2536569226;0.0;0.0;449331.10610295663;139287.3107845213;0.0;5200.0;0.0;0.0;0.204123907304;0.447510403199;0.37;1.0;1.0;0.609199502295;0.54;0.54;0.54;0.54;0.75;0.65;0.65;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178;2010;311101.01546376734;4006.745549668132;0.0;67143.02995031892;1926362.9875698998;441650.6432887296;70.0;0.0;0.0;0.0;0.488085199728;0.483605944518;0.37;1.0;1.0;0.612830899508;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
180;2010;706294.8164882845;9969.992511136477;0.0;745729.403066054;14867817.719832761;4974842.17988437;0.0;0.0;0.0;0.0;0.488085199728;0.483605944518;0.37;1.0;1.0;0.612830899508;0.54;0.54;0.54;0.54;0.6;0.45;0.45;0.0;0.0;0.85;0.85;0.85;0.85;0.85;0.95;0.95;0.95;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
184;2010;132.81345640141475;0.0;0.0;27292.065535853704;26084.887939489894;1032.6131928263185;305.0;0.0;0.0;0.0;0.294087743426;0.232391034792;0.12;1.0;1.0;0.224117207747;0.18;0.18;0.18;0.18;0.75;0.6;0.6;0.0;0.0;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0;0.9;0.9;0.9;0.9;0.9;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.55;0.0;0.0;0.0;0.0;0.0;0.0
188;2010;630131.5837386342;725740.3429306584;0.0;402972.8717368342;14868532.577831728;7763.444626937879;124000.0;8000.0;5200.0;0.0;0.381911501768;0.771326850764;0.75;1.0;1.0;0.447399475457;0.4;0.4;0.4;0.4;0.7;0.45;0.45;0.0;0.0;0.9;0.9;0.9;0.9;0.9;0.95;0.95;0.95;1.0;1.0;0.95;0.95;0.95;0.95;0.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;2010;261190.14925752004;189143.75408700798;0.0;1038627.4195434145;6388243.630217136;698258.7982937369;19000.0;2486.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6;0.4;0.4;0.0;0.0;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0
